Player,Question,Player's answer
RandomBot9,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot9,The color orange is named after the fruit.,True
RandomBot9,Did Michael Jackson invent the moonwalk?,False
RandomBot9,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,True
RandomBot9,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot9,The Lego Group was founded in 1932.,False
RandomBot9,Kissing someone for one minute burns about 2 calories.,False
RandomBot9,Haggis is traditionally ate on Burns Night.,True
RandomBot9,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot9,Nutella is produced by the German company Ferrero.,False
RandomBot9,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot9,A pasodoble is a type of Italian pasta sauce.,False
RandomBot9,Did Michael Jackson invent the moonwalk?,False
RandomBot9,Gumbo is a stew that originated in Louisiana.,True
RandomBot9,The National Animal of Scotland is the Unicorn.,False
RandomBot9,&quot;Santa Claus&quot; is a variety of melon.,False
RandomBot9,Pure water effectively conducts electricity ,True
RandomBot9,The Great Wall of China is visible from the moon.,False
RandomBot9,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot9,You are allowed to sell your soul on eBay.,False
RandomBot9,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot3,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,False
RandomBot3,The Great Wall of China is visible from the moon.,False
RandomBot3,An eggplant is a vegetable.,False
RandomBot3,A pasodoble is a type of Italian pasta sauce.,True
RandomBot3,The French word to travel is &quot;Travail&quot;,True
RandomBot3,Dihydrogen Monoxide is a dangerous chemical.,True
RandomBot3,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,False
RandomBot3,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot3,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot3,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot17,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",True
RandomBot17,Coca-Cola&#039;s original colour was green.,False
RandomBot17,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot17,The National Animal of Scotland is the Unicorn.,True
RandomBot17,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,True
RandomBot17,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot17,Kissing someone for one minute burns about 2 calories.,True
RandomBot17,The commercial UK channel ITV stands for &quot;International Television&quot;.,True
RandomBot17,The vapor produced by e-cigarettes is actually water.,False
RandomBot17,Dihydrogen Monoxide is a dangerous chemical.,False
RandomBot1,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",False
RandomBot1,"In Scandinavian languages, the letter &Aring; means river.",False
RandomBot1,The French word to travel is &quot;Travail&quot;,False
RandomBot1,Jingle Bells was originally meant for Thanksgiving,True
RandomBot1,"When you cry in space, your tears stick to your face.",False
RandomBot1,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,False
RandomBot1,The vapor produced by e-cigarettes is actually water.,True
RandomBot1,Haggis is traditionally ate on Burns Night.,False
RandomBot1,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot8,Haggis is traditionally ate on Burns Night.,True
RandomBot8,Did Michael Jackson invent the moonwalk?,True
RandomBot8,Gumbo is a stew that originated in Louisiana.,True
RandomBot8,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
RandomBot8,The Lego Group was founded in 1932.,True
RandomBot8,Cucumbers are usually more than 90% water.,True
RandomBot8,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,False
RandomBot8,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot8,Slovakia is a member of European Union-,True
RandomBot14,Did Michael Jackson invent the moonwalk?,False
RandomBot14,Haggis is traditionally ate on Burns Night.,False
RandomBot14,Cucumbers are usually more than 90% water.,False
RandomBot14,Nutella is produced by the German company Ferrero.,True
RandomBot14,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot14,Dihydrogen Monoxide is a dangerous chemical.,False
RandomBot14,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot14,Slovakia is a member of European Union-,False
RandomBot14,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot3,Did Michael Jackson invent the moonwalk?,False
RandomBot3,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot3,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot3,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot3,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",False
RandomBot3,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
RandomBot3,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
RandomBot3,Coca-Cola&#039;s original colour was green.,False
RandomBot19,Coca-Cola&#039;s original colour was green.,True
RandomBot19,"When you cry in space, your tears stick to your face.",True
RandomBot19,French is an official language in Canada.,True
RandomBot19,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
RandomBot19,Haggis is traditionally ate on Burns Night.,True
RandomBot19,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot19,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,False
RandomBot19,Pure water effectively conducts electricity ,False
RandomBot19,The color orange is named after the fruit.,True
RandomBot2,Kissing someone for one minute burns about 2 calories.,True
RandomBot2,The Great Wall of China is visible from the moon.,True
RandomBot2,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
RandomBot2,Pure water effectively conducts electricity ,False
RandomBot2,Did Michael Jackson invent the moonwalk?,False
RandomBot2,Nutella is produced by the German company Ferrero.,False
RandomBot2,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
RandomBot2,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot2,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot2,Slovakia is a member of European Union-,False
RandomBot5,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot5,"When you cry in space, your tears stick to your face.",True
RandomBot5,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot5,Jingle Bells was originally meant for Thanksgiving,False
RandomBot5,French is an official language in Canada.,True
RandomBot5,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot5,The Lego Group was founded in 1932.,False
RandomBot5,Coca-Cola&#039;s original colour was green.,False
RandomBot5,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot14,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot14,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,True
RandomBot14,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot14,"When you cry in space, your tears stick to your face.",False
RandomBot14,Gumbo is a stew that originated in Louisiana.,False
RandomBot14,The National Animal of Scotland is the Unicorn.,True
RandomBot14,Cucumbers are usually more than 90% water.,True
RandomBot14,The French word to travel is &quot;Travail&quot;,True
RandomBot14,The color orange is named after the fruit.,False
RandomBot6,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot6,A pasodoble is a type of Italian pasta sauce.,False
RandomBot6,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot6,The vapor produced by e-cigarettes is actually water.,True
RandomBot6,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot6,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot6,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,False
RandomBot6,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,False
RandomBot6,Slovakia is a member of European Union-,True
RandomBot20,The Lego Group was founded in 1932.,False
RandomBot20,Gumbo is a stew that originated in Louisiana.,True
RandomBot20,Slovakia is a member of European Union-,True
RandomBot20,The French word for &quot;glass&quot; is &quot;glace&quot;.,True
RandomBot20,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot20,Jingle Bells was originally meant for Thanksgiving,False
RandomBot20,The Great Wall of China is visible from the moon.,True
RandomBot20,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",True
RandomBot20,Nutella is produced by the German company Ferrero.,True
RandomBot16,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot16,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot16,French is an official language in Canada.,True
RandomBot16,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot16,Did Michael Jackson invent the moonwalk?,True
RandomBot16,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,True
RandomBot16,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot16,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,False
RandomBot3,Cucumbers are usually more than 90% water.,False
RandomBot3,The Lego Group was founded in 1932.,True
RandomBot3,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot3,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,False
RandomBot3,Did Michael Jackson invent the moonwalk?,False
RandomBot3,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot3,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot3,"When you cry in space, your tears stick to your face.",True
RandomBot3,Haggis is traditionally ate on Burns Night.,True
RandomBot10,Slovakia is a member of European Union-,True
RandomBot10,Pure water effectively conducts electricity ,False
RandomBot10,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",True
RandomBot10,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot10,Kissing someone for one minute burns about 2 calories.,False
RandomBot10,"When you cry in space, your tears stick to your face.",True
RandomBot10,The French word to travel is &quot;Travail&quot;,True
RandomBot10,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot10,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot10,Did Michael Jackson invent the moonwalk?,False
RandomBot17,The color orange is named after the fruit.,False
RandomBot17,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot17,You are allowed to sell your soul on eBay.,False
RandomBot17,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot17,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot17,Slovakia is a member of European Union-,False
RandomBot17,Coca-Cola&#039;s original colour was green.,False
RandomBot17,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",True
RandomBot17,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",False
RandomBot9,Pure water effectively conducts electricity ,False
RandomBot9,French is an official language in Canada.,True
RandomBot9,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot9,The National Animal of Scotland is the Unicorn.,False
RandomBot9,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot9,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
RandomBot9,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot9,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot19,"When you cry in space, your tears stick to your face.",True
RandomBot19,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot19,Cucumbers are usually more than 90% water.,False
RandomBot19,The vapor produced by e-cigarettes is actually water.,False
RandomBot19,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot19,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot19,The scientific name for the Southern Lights is Aurora Australis?,False
RandomBot19,Pure water effectively conducts electricity ,False
RandomBot19,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,False
RandomBot19,Nutella is produced by the German company Ferrero.,False
RandomBot16,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
RandomBot16,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot16,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot16,Gumbo is a stew that originated in Louisiana.,True
RandomBot16,You are allowed to sell your soul on eBay.,False
RandomBot16,The sum of all the numbers on a roulette wheel is 666.,False
RandomBot16,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot16,Cucumbers are usually more than 90% water.,True
RandomBot16,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot16,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot12,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot12,Pure water effectively conducts electricity ,False
RandomBot12,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot12,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,False
RandomBot12,The Great Wall of China is visible from the moon.,True
RandomBot12,Did Michael Jackson invent the moonwalk?,False
RandomBot12,Coca-Cola&#039;s original colour was green.,True
RandomBot12,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot12,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot12,Slovakia is a member of European Union-,False
RandomBot1,"When you cry in space, your tears stick to your face.",True
RandomBot1,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot1,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot1,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot1,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot1,The National Animal of Scotland is the Unicorn.,True
RandomBot1,The Great Wall of China is visible from the moon.,False
RandomBot1,Slovakia is a member of European Union-,True
RandomBot1,Pure water effectively conducts electricity ,True
RandomBot12,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
RandomBot12,French is an official language in Canada.,True
RandomBot12,Coca-Cola&#039;s original colour was green.,False
RandomBot12,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,False
RandomBot12,The French word for &quot;glass&quot; is &quot;glace&quot;.,True
RandomBot12,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
RandomBot12,Cucumbers are usually more than 90% water.,False
RandomBot12,The Lego Group was founded in 1932.,True
RandomBot12,The vapor produced by e-cigarettes is actually water.,True
RandomBot12,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot12,Jingle Bells was originally meant for Thanksgiving,False
RandomBot12,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,False
RandomBot12,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot12,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot12,Pure water effectively conducts electricity ,False
RandomBot12,Slovakia is a member of European Union-,True
RandomBot12,Haggis is traditionally ate on Burns Night.,True
RandomBot12,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot12,"In Scandinavian languages, the letter &Aring; means river.",False
RandomBot18,Did Michael Jackson invent the moonwalk?,True
RandomBot18,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot18,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot18,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot18,Slovakia is a member of European Union-,False
RandomBot18,Cucumbers are usually more than 90% water.,True
RandomBot18,The commercial UK channel ITV stands for &quot;International Television&quot;.,True
RandomBot18,The vapor produced by e-cigarettes is actually water.,False
RandomBot18,Did Michael Jackson invent the moonwalk?,False
RandomBot18,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot18,The sum of all the numbers on a roulette wheel is 666.,False
RandomBot18,The French word to travel is &quot;Travail&quot;,True
RandomBot18,Kissing someone for one minute burns about 2 calories.,True
RandomBot18,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot18,Jingle Bells was originally meant for Thanksgiving,True
RandomBot2,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
RandomBot2,The Lego Group was founded in 1932.,False
RandomBot2,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,False
RandomBot2,Slovakia is a member of European Union-,False
RandomBot2,Coca-Cola&#039;s original colour was green.,False
RandomBot2,Did Michael Jackson invent the moonwalk?,True
RandomBot2,"When you cry in space, your tears stick to your face.",False
RandomBot2,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot2,French is an official language in Canada.,True
RandomBot2,The Great Wall of China is visible from the moon.,False
RandomBot9,The commercial UK channel ITV stands for &quot;International Television&quot;.,True
RandomBot9,An eggplant is a vegetable.,True
RandomBot9,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot9,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot9,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot9,Gumbo is a stew that originated in Louisiana.,True
RandomBot9,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,True
RandomBot2,Did Michael Jackson invent the moonwalk?,False
RandomBot2,Gumbo is a stew that originated in Louisiana.,True
RandomBot2,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot2,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot2,Pure water effectively conducts electricity ,False
RandomBot2,The French word to travel is &quot;Travail&quot;,False
RandomBot2,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot2,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,True
RandomBot2,The Lego Group was founded in 1932.,False
RandomBot2,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,False
RandomBot5,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,False
RandomBot5,The Lego Group was founded in 1932.,True
RandomBot5,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot5,Coca-Cola&#039;s original colour was green.,False
RandomBot5,Slovakia is a member of European Union-,True
RandomBot5,French is an official language in Canada.,False
RandomBot5,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot5,An eggplant is a vegetable.,True
RandomBot5,Jingle Bells was originally meant for Thanksgiving,True
RandomBot5,Gumbo is a stew that originated in Louisiana.,True
RandomBot12,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot12,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot12,"When you cry in space, your tears stick to your face.",True
RandomBot12,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot12,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot12,The scientific name for the Southern Lights is Aurora Australis?,False
RandomBot12,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,True
RandomBot12,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
RandomBot12,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot12,Coca-Cola&#039;s original colour was green.,False
RandomBot12,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot12,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot12,"In Scandinavian languages, the letter &Aring; means river.",False
RandomBot12,Cucumbers are usually more than 90% water.,True
RandomBot12,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot12,The Lego Group was founded in 1932.,False
RandomBot12,Nutella is produced by the German company Ferrero.,False
RandomBot12,Kissing someone for one minute burns about 2 calories.,True
RandomBot14,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot14,Coca-Cola&#039;s original colour was green.,True
RandomBot14,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
RandomBot14,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,True
RandomBot14,"When you cry in space, your tears stick to your face.",True
RandomBot14,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot14,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot14,The National Animal of Scotland is the Unicorn.,True
RandomBot14,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot12,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot12,Pure water effectively conducts electricity ,True
RandomBot12,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,False
RandomBot12,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot12,Slovakia is a member of European Union-,True
RandomBot12,"When you cry in space, your tears stick to your face.",False
RandomBot6,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot6,Haggis is traditionally ate on Burns Night.,False
RandomBot6,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot6,Did Michael Jackson invent the moonwalk?,False
RandomBot6,Gumbo is a stew that originated in Louisiana.,False
RandomBot6,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot6,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot6,The Great Wall of China is visible from the moon.,False
RandomBot6,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot17,The average woman is 5 inches / 13 centimeters shorter than the average man.,False
RandomBot17,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot17,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot17,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
RandomBot17,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot17,Coca-Cola&#039;s original colour was green.,False
RandomBot17,Did Michael Jackson invent the moonwalk?,True
RandomBot18,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot18,The French word for &quot;glass&quot; is &quot;glace&quot;.,True
RandomBot18,Slovakia is a member of European Union-,False
RandomBot18,The commercial UK channel ITV stands for &quot;International Television&quot;.,True
RandomBot12,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot12,A pasodoble is a type of Italian pasta sauce.,False
RandomBot12,The Lego Group was founded in 1932.,True
RandomBot12,An eggplant is a vegetable.,False
RandomBot12,Cucumbers are usually more than 90% water.,True
RandomBot12,Coca-Cola&#039;s original colour was green.,False
RandomBot12,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot12,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot12,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,True
RandomBot14,The Lego Group was founded in 1932.,True
RandomBot14,"When you cry in space, your tears stick to your face.",True
RandomBot14,Coca-Cola&#039;s original colour was green.,False
RandomBot14,The sum of all the numbers on a roulette wheel is 666.,False
RandomBot14,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
RandomBot14,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,False
RandomBot14,Pure water effectively conducts electricity ,False
RandomBot14,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot14,&quot;Santa Claus&quot; is a variety of melon.,False
RandomBot14,The Great Wall of China is visible from the moon.,True
RandomBot11,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot11,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
RandomBot11,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,True
RandomBot11,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot11,The vapor produced by e-cigarettes is actually water.,False
RandomBot11,&quot;Santa Claus&quot; is a variety of melon.,False
RandomBot11,Slovakia is a member of European Union-,False
RandomBot11,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot11,Pure water effectively conducts electricity ,True
RandomBot11,A pasodoble is a type of Italian pasta sauce.,False
RandomBot2,Cucumbers are usually more than 90% water.,False
RandomBot2,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot2,The color orange is named after the fruit.,True
RandomBot2,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
RandomBot2,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot2,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot2,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,False
RandomBot2,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot2,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot2,Gumbo is a stew that originated in Louisiana.,True
RandomBot10,Did Michael Jackson invent the moonwalk?,False
RandomBot10,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,False
RandomBot10,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
RandomBot10,Kissing someone for one minute burns about 2 calories.,True
RandomBot10,Pure water effectively conducts electricity ,False
